,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
обучаться,0.00203,0.0,0.00153,0.00056,0.00048,0.00087,0.00047,0.00072,0.00107,0.00114,0.00687,0.01007,0.00445,0.00035,0.00032,0.00132,0.00046,0.00044,0.00124,0.00051,0.00045,0.00207,0.0005,0.00306,0.0,0.00058,0.00048,0.00056,0.00057,0.00039,0.00037,0.00105,0.0,0.00061,0.0,0.0,0.00088,0.0006,0.00097,0.00053,0.00132,0.00053,0.00047,0.00051,0.00053,0.00188,0.00051,0.00058,0.00219,0.0016,0.00164,0.00188,0.00185,0.00138,0.00178,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.00095,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.00036,0.00129
за,0.00201,0.0,0.00031,0.00092,0.00079,0.00107,0.00231,0.00059,0.00088,0.00093,0.00113,0.00087,0.00137,0.00057,0.00105,0.00145,0.00113,0.00073,0.00051,0.00166,0.00074,0.00085,0.00123,0.00201,0.0,0.00095,0.00119,0.00092,0.00093,0.00063,0.0003,0.00043,0.00041,0.00099,0.0,0.00046,0.00073,0.00099,0.00119,0.00087,0.00108,0.00088,0.00156,0.0021,0.00263,0.00078,0.00125,0.00096,0.00135,0.00132,0.00135,0.00078,0.00305,0.0017,0.0025,0.00166,0.00135,0.00044,0.00078,0.0,0.0,0.0,0.0,0.00047,0.0,0.0,0.0,0.0,0.00094,0.00078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.00185,0.0,0.00045,0.00059,0.0
рубеж,0.00267,0.0,0.0,0.00123,0.00105,0.00096,0.00103,0.00079,0.00117,0.00124,0.00075,0.00116,0.00122,0.00076,0.0007,0.00145,0.001,0.00097,0.00068,0.00111,0.00099,0.00076,0.0011,0.00268,0.0,0.00127,0.00159,0.00123,0.00186,0.00084,0.0004,0.0,0.00054,0.00132,0.0,0.0,0.00097,0.00132,0.00106,0.00116,0.00096,0.00118,0.00104,0.00112,0.00117,0.00104,0.00112,0.00128,0.0012,0.00117,0.0012,0.00104,0.00051,0.00038,0.00028,0.00044,0.0006,7e-05,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0
и,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
иностранный,0.00052,0.00083,7e-05,0.00036,0.00031,0.00036,0.00026,0.00033,0.00049,0.00031,0.00013,0.00029,0.0003,0.00019,0.00023,0.00024,0.00025,0.00024,0.00023,0.00028,0.00025,0.00025,0.00027,0.001,0.00083,0.00111,0.00128,0.00036,0.00031,0.00028,0.00036,0.0,0.0,0.00033,0.00083,0.00025,0.00032,0.00033,0.00026,0.00029,0.00052,0.00029,0.00039,0.00028,0.00029,0.00039,0.00032,0.00032,0.0003,0.00034,0.0003,0.00039,0.00076,0.00035,2e-05,0.0,0.0,4e-05,0.0,0.00027,0.00029,0.00029,0.00027,0.00014,0.00026,0.00025,0.00029,0.00029,0.00024,0.00012,0.00029,0.00028,0.00026,0.00029,0.00021,0.00022,0.00029,0.0002,0.00136,0.00018,0.00062,0.00084,0.0008,0.00031,0.00033,0.0002,0.00036,0.00058,0.00056,0.00033,0.00027,0.00025,0.00025,0.0002,0.00024,0.00029,0.00036,0.00017,0.00023,0.00027
кфу,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сведение,0.00398,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.00101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.00592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154,0.0,0.0,0.00178,0.0,0.0,0.00154,0.0,0.0,0.0,0.0,0.00178,0.0,0.00154,0.0,0.0,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104,0.00121,0.00581,0.0,0.0,0.0,0.0
о,0.00013,0.00021,0.00021,0.00016,9e-05,0.00075,0.0001,8e-05,0.00012,0.00014,6e-05,0.00038,0.00022,0.00021,5e-05,0.00014,0.00035,0.00048,4e-05,7e-05,0.00011,0.00016,7e-05,0.00015,0.00021,0.00046,0.00038,0.00016,0.0001,6e-05,3e-05,0.00011,0.0,0.00011,0.00021,6e-05,0.00024,0.00011,9e-05,0.00011,0.00016,8e-05,0.00017,9e-05,8e-05,8e-05,9e-05,0.0001,0.00014,0.00021,0.00022,8e-05,2e-05,5e-05,0.00013,3e-05,0.00012,0.0,0.0002,0.00034,0.00036,0.0003,0.00038,0.00049,0.00032,0.00032,0.00036,0.00036,0.00037,0.00039,0.00036,0.00036,0.00034,0.00036,0.00058,0.00048,0.00052,0.00025,7e-05,0.00024,0.00027,0.00027,0.00026,0.00044,0.00039,0.00015,0.00022,0.00025,0.00024,0.0004,0.00037,0.00035,0.00026,0.00029,0.00035,0.00046,0.00026,0.00024,0.00028,0.00034
образовательный,0.0003,0.0005,0.0,0.0001,0.00017,0.00135,0.00017,0.00013,0.0001,0.00031,0.00017,0.00024,0.0001,0.0006,0.00015,0.00036,0.00013,0.00012,0.00017,0.00014,0.00021,0.00035,9e-05,0.00017,0.0005,0.00011,9e-05,0.0001,0.0001,7e-05,0.00015,0.0001,5e-05,0.00011,0.0005,0.0,8e-05,0.00016,0.00035,0.00034,0.00036,0.00015,0.00013,0.00019,0.00029,9e-05,0.00014,0.00021,0.00035,0.00019,0.0001,9e-05,4e-05,3e-05,0.00019,0.0,0.0,4e-05,0.0,0.00055,0.00057,0.00058,0.00054,0.00026,0.00052,0.00049,0.00058,0.00057,0.00052,0.00059,0.00058,0.00055,0.00052,0.00058,0.00055,0.00056,0.00052,0.00041,0.00022,0.00039,0.00044,0.00044,0.00042,0.00097,0.00052,0.00032,0.00036,0.00041,0.00045,0.00052,0.00055,0.00054,0.00039,0.00041,0.00047,0.00039,0.00039,0.0004,0.00046,0.00082
организация,0.00012,5e-05,5e-05,4e-05,3e-05,0.00017,3e-05,4e-05,6e-05,6e-05,2e-05,0.00021,0.0001,4e-05,3e-05,0.00011,5e-05,0.0001,3e-05,4e-05,5e-05,6e-05,4e-05,9e-05,5e-05,4e-05,3e-05,4e-05,6e-05,4e-05,7e-05,2e-05,4e-05,4e-05,5e-05,0.0,6e-05,4e-05,9e-05,4e-05,5e-05,4e-05,3e-05,5e-05,6e-05,5e-05,5e-05,4e-05,6e-05,4e-05,8e-05,5e-05,2e-05,1e-05,2e-05,1e-05,4e-05,1e-05,0.0,8e-05,3e-05,3e-05,3e-05,2e-05,3e-05,3e-05,3e-05,3e-05,7e-05,0.00024,3e-05,3e-05,3e-05,3e-05,6e-05,4e-05,6e-05,2e-05,5e-05,3e-05,2e-05,5e-05,5e-05,3e-05,3e-05,4e-05,2e-05,2e-05,4e-05,3e-05,3e-05,3e-05,3e-05,8e-05,3e-05,4e-05,4e-05,2e-05,4e-05,3e-05
цифра,0.0025,0.0,0.0,0.00069,0.00059,0.00107,0.00058,0.00044,0.00066,0.0007,0.00028,0.00065,0.00069,0.00043,0.0004,0.00054,0.00056,0.00055,0.00038,0.00062,0.00055,0.00042,0.00062,0.00076,0.0,0.00071,0.0006,0.00069,0.0007,0.00048,0.00022,0.0,0.00061,0.00075,0.0,0.0,0.00055,0.00074,0.0006,0.00065,0.00054,0.00066,0.00058,0.00063,0.00066,0.00058,0.00062,0.00072,0.00067,0.00066,0.00067,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,0.0,0.0,0.0,0.0,0.00047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
факт,0.00195,0.0,0.00046,0.00067,0.00057,0.00104,0.00056,0.00043,0.00064,0.00068,0.00028,0.00063,0.00067,0.00042,0.00038,0.00053,0.00055,0.00053,0.00037,0.00061,0.00054,0.00041,0.0006,0.00073,0.0,0.00069,0.00058,0.00067,0.00068,0.00046,0.00022,0.0,0.00059,0.00073,0.0,0.0,0.00053,0.00072,0.00058,0.00063,0.00053,0.00064,0.00057,0.00061,0.00064,0.00057,0.00061,0.0007,0.00065,0.00064,0.00065,0.00057,0.0,0.0,0.0003,0.0,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.00022,0.0,0.0,0.0,0.0
ректор,2e-05,1e-05,1e-05,1e-05,2e-05,2e-05,4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.00015,1e-05,1e-05,1e-05,4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,4e-05,3e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,2e-05,1e-05,5e-05,1e-05,2e-05,0.0,1e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.0,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,1e-05,2e-05,2e-05
абитуриент,4e-05,3e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,1e-05,1e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,1e-05,2e-05,2e-05,3e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,5e-05,2e-05,2e-05,3e-05,0.0,2e-05,3e-05,3e-05,3e-05,4e-05,2e-05,3e-05,4e-05,6e-05,3e-05,4e-05,2e-05,5e-05,3e-05,3e-05,3e-05,2e-05,1e-05,1e-05,1e-05,2e-05,0.0,2e-05,6e-05,5e-05,6e-05,5e-05,2e-05,4e-05,3e-05,4e-05,6e-05,4e-05,6e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,1e-05,3e-05,3e-05,3e-05,3e-05,4e-05,4e-05,2e-05,3e-05,3e-05,3e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,1e-05,3e-05,2e-05,3e-05,4e-05
школьник,0.00122,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0,0.00052,0.0,0.0,0.00241,0.00048,0.0,0.0,0.00107,0.00095,0.0,0.00053,0.0,0.0,0.0,0.0,0.00053,0.00383,0.0,0.0,0.0,0.00254,0.0,0.0,0.0,0.0,0.00085,0.0009,0.0007,0.00084,0.00038,0.00082,0.00077,0.00091,0.0009,0.00076,0.00038,0.00091,0.00086,0.00082,0.00091,0.00067,0.00068,0.00071,0.00064,0.00017,0.00057,0.00068,0.00068,0.00065,0.00076,0.00081,0.00037,0.00056,0.00064,0.00061,0.00082,0.00086,0.00079,0.00061,0.00064,0.00074,0.00019,0.00061,0.00137,0.00108,0.00085
родитель,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173,0.00539,0.0,0.0,0.0,0.00184,0.0018,0.00184,0.0,0.0,0.00349,0.00343,0.0,0.0,0.00021,0.00319,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.00129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0
школа,0.00045,0.00034,0.0,0.00043,0.00047,0.00038,0.00062,0.00055,0.00112,0.00044,0.0002,0.00058,0.00043,0.00038,0.0005,0.00034,0.00035,0.00034,0.00058,0.0005,0.00065,0.00027,0.00038,0.00047,0.00034,0.00045,0.00037,0.00043,0.0005,0.00072,0.00044,0.00012,0.00011,0.0006,0.00034,0.00012,0.00034,0.0006,0.00037,0.00041,0.00058,0.00041,0.00037,0.00039,0.00041,0.00047,0.0005,0.00077,0.00042,0.00053,0.00048,0.00047,0.0,0.0,0.0,0.00094,0.0,0.00022,0.0,0.00047,0.0005,0.00039,0.00047,0.00021,0.00045,0.00042,0.0005,0.00049,0.00042,0.00029,0.0005,0.00047,0.00045,0.0005,0.00037,0.00037,0.00039,0.00035,0.0001,0.00038,0.00045,0.00045,0.00043,0.00042,0.00045,0.00028,0.00037,0.00042,0.00051,0.00045,0.00047,0.00044,0.00033,0.00035,0.00041,0.0001,0.00033,0.00033,0.0004,0.00047
университетский,0.00273,0.0,0.00051,0.00076,0.00064,0.00117,0.00189,0.00097,0.00143,0.00076,0.00031,0.00071,0.00075,0.00047,0.00086,0.00059,0.00061,0.0006,0.00209,0.00068,0.00304,0.00093,0.00067,0.00082,0.0,0.00078,0.00065,0.00076,0.00076,0.00052,0.00024,0.0,0.0,0.00082,0.0,0.0,0.0006,0.00081,0.00065,0.00142,0.00059,0.00072,0.00063,0.00069,0.00072,0.00063,0.00137,0.00079,0.00073,0.00143,0.00073,0.00063,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
клиника,0.00218,0.0,0.00051,0.00076,0.00064,0.00058,0.00126,0.00048,0.00072,0.00076,0.00031,0.00071,0.00075,0.00047,0.00043,0.00059,0.00061,0.0006,0.00042,0.00068,0.00606,0.00139,0.00067,0.00082,0.0,0.00078,0.00065,0.00076,0.00076,0.00052,0.00024,0.00211,0.0,0.00162,0.0,0.0,0.0006,0.00081,0.00065,0.00071,0.00059,0.00072,0.00063,0.00069,0.00072,0.00063,0.00068,0.00079,0.00073,0.00072,0.00073,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
работник,4e-05,0.0,3e-05,1e-05,3e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05
работодатель,4e-05,0.0,3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,0.0,8e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,0.0,1e-05,1e-05
выпускник,4e-05,0.0,1e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,4e-05,0.00014,1e-05,1e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.0,2e-05,2e-05,2e-05,0.00015,1e-05,1e-05,5e-05,3e-05,2e-05,0.0,0.0,3e-05,3e-05,2e-05,2e-05,3e-05,3e-05,2e-05,3e-05,3e-05,3e-05,3e-05,2e-05,3e-05,6e-05,3e-05,3e-05,3e-05,2e-05,2e-05,4e-05,3e-05,2e-05,3e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,3e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,2e-05,1e-05
сми,0.00243,0.0,0.0,0.00067,0.00057,0.00052,0.00056,0.00043,0.00064,0.00068,0.00028,0.00063,0.00067,0.00042,0.00038,0.00053,0.00055,0.00053,0.00075,0.00061,0.00054,0.00041,0.0006,0.00073,0.0,0.00069,0.00058,0.00067,0.00068,0.00046,0.00022,0.00251,0.00059,0.00145,0.0,0.0,0.00053,0.00072,0.00058,0.00063,0.00053,0.00064,0.00114,0.00061,0.00064,0.00057,0.00122,0.00139,0.00065,0.00064,0.00065,0.00057,0.00056,0.0,0.0003,0.00048,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
музей,4e-05,0.0,1e-05,4e-05,3e-05,2e-05,3e-05,3e-05,2e-05,2e-05,1e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.0,2e-05,2e-05,4e-05,3e-05,1e-05,1e-05,2e-05,1e-05,2e-05,0.0,0.0,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,0.0,1e-05,1e-05
библиотека,0.00209,0.0,0.00118,0.0145,0.00198,0.0009,0.00145,0.00259,0.0011,0.00176,0.00047,0.0011,0.00115,0.00072,0.00099,0.00091,0.00095,0.00091,0.00096,0.00104,0.00093,0.00071,0.00103,0.00126,0.0,0.00119,0.001,0.0145,0.00117,0.00079,0.00038,0.00054,0.00102,0.00125,0.0,0.0,0.00091,0.00124,0.001,0.00109,0.0009,0.00111,0.00098,0.00106,0.0011,0.00097,0.00105,0.0012,0.00113,0.0011,0.00169,0.00097,0.00096,0.00035,0.00052,0.00083,0.00113,6e-05,0.00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
блог,0.00849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
структура,0.00101,0.0,0.00189,0.00139,0.00236,0.00107,0.00058,0.00044,0.00066,0.0007,0.00028,0.00196,0.00206,0.00043,0.0004,0.00163,0.00056,0.00109,0.00038,0.00062,0.00112,0.00085,0.00123,0.00076,0.0,0.00071,0.0006,0.00139,0.0007,0.00048,0.00022,0.0,0.0,0.00075,0.0,0.0,0.00164,0.00148,0.00119,0.00065,0.00162,0.00198,0.00175,0.00063,0.00132,0.00116,0.00188,0.00143,0.00135,0.00198,0.00202,0.00116,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.00037,0.0,0.0,0.0
документ,9e-05,0.00021,0.00029,0.0001,7e-05,0.00016,7e-05,5e-05,8e-05,0.0001,7e-05,0.00017,0.0001,0.00011,5e-05,0.00011,8e-05,0.0001,4e-05,9e-05,8e-05,6e-05,9e-05,0.00018,0.00021,8e-05,0.00049,0.0001,8e-05,6e-05,3e-05,2e-05,0.0,9e-05,0.00021,2e-05,8e-05,0.00011,7e-05,8e-05,6e-05,8e-05,9e-05,7e-05,0.0001,7e-05,7e-05,0.0001,8e-05,8e-05,8e-05,7e-05,0.00012,0.00016,9e-05,0.0,0.0001,1e-05,2e-05,0.00034,0.00036,0.00029,0.00033,0.00034,0.00032,0.00042,0.00036,0.00037,0.00031,0.00022,0.00036,0.00036,0.00032,0.00039,0.00029,0.00029,0.00035,0.00025,7e-05,0.00023,0.00027,0.00027,0.00026,0.0003,0.00051,0.00014,0.00022,0.00025,0.00024,0.0005,0.00034,0.00031,0.00024,0.00026,0.00031,0.00044,0.00024,0.00022,0.00028,0.00034
безопасность,0.00152,0.00244,0.00072,0.00053,0.00045,0.00082,0.00044,0.00135,0.0005,0.00053,0.00022,0.0005,0.00052,0.00033,0.0003,0.00041,0.00043,0.00042,0.00029,0.00047,0.00042,0.00065,0.00047,0.00058,0.00244,0.00054,0.00045,0.00053,0.00053,0.00072,0.00017,0.0,0.0,0.00057,0.00244,0.00052,0.00042,0.00056,0.00091,0.00099,0.00041,0.0005,0.00044,0.00048,0.0005,0.00044,0.00047,0.00055,0.00051,0.001,0.00051,0.00044,0.0,0.00065,0.00024,0.0,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.00102,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.00028,0.0,0.0,0.0
